train_loss,train_acc,val_loss,val_acc
1.487167855501175,0.42,0.683975838452765,0.8742138364779874
1.3079368805885314,0.48,0.92297673825198,0.5157232704402516
1.335976151227951,0.46,0.6967567456593303,0.7547169811320755
1.2783001923561097,0.4,0.72545787973224,0.6918238993710691
1.1893920636177062,0.5,0.5490127657569429,0.9371069182389937
1.1604636406898499,0.51,0.5152048663523212,0.8805031446540881
1.0337885081768037,0.59,0.5703585916345224,0.8805031446540881
1.1586968660354615,0.54,0.5509960625156667,0.8930817610062893
0.8497051548957825,0.66,0.40448111750232346,0.8867924528301887
0.8828401666879654,0.63,0.4550668912113838,0.949685534591195
0.9940746450424194,0.62,0.48356576399795664,0.8742138364779874
0.9229933893680573,0.64,0.4793246223491693,0.8553459119496856
0.9245511734485626,0.63,0.4191285509545848,0.9308176100628931
0.8356679314374924,0.65,0.4021776709354149,0.9056603773584906
0.8991563558578491,0.61,0.4449817398621601,0.8867924528301887
0.8082919645309449,0.7,0.42261648014094094,0.9433962264150944
0.861806104183197,0.69,0.37557797557996503,0.9433962264150944
0.854330883026123,0.61,0.41605312698198565,0.9245283018867925
0.8044168865680694,0.72,0.4160461536837074,0.9308176100628931
0.8412668073177337,0.68,0.37177920041594115,0.9119496855345912
0.9311934250593186,0.63,0.3947871428147052,0.9308176100628931
0.9090246975421905,0.65,0.417106605691355,0.8742138364779874
0.9158095437288284,0.59,0.416334165154763,0.9119496855345912
0.8107532632350921,0.63,0.4089873655927631,0.8930817610062893
0.7720602148771286,0.71,0.3964304233778198,0.8930817610062893
0.6278116095066071,0.8,0.35747265422119284,0.9245283018867925
0.6707943385839462,0.79,0.36474225728673004,0.8930817610062893
0.6818368089199066,0.7,0.3415059591614225,0.9119496855345912
0.8681222909688949,0.61,0.3416965825940078,0.9056603773584906
0.7852111548185349,0.65,0.33833275235158466,0.9245283018867925
0.7189942562580108,0.73,0.34716624344857233,0.89937106918239
0.7557639902830124,0.7,0.3542510872741915,0.9056603773584906
0.7020811581611633,0.74,0.34675672514446126,0.9182389937106918
0.5751636224985123,0.75,0.33081652163147174,0.9308176100628931
0.7887517043948173,0.7,0.3537408293652459,0.89937106918239
0.7062405729293824,0.75,0.3205263219398897,0.9182389937106918
0.6791722118854523,0.78,0.3178538558243206,0.9182389937106918
0.7504772623628377,0.68,0.32104731618233445,0.9371069182389937
0.6679699712991715,0.71,0.3428869608016509,0.9119496855345912
0.7129053729772568,0.7,0.3362905394356206,0.8930817610062893
0.794068210721016,0.67,0.3212638736802077,0.9182389937106918
0.676631897687912,0.69,0.3263530064163343,0.9308176100628931
0.5994544821977615,0.76,0.33872399240169887,0.9182389937106918
0.6591747426986694,0.75,0.3204122987933129,0.9371069182389937
0.6316281288862229,0.75,0.3460230680194291,0.9119496855345912
0.577437509894371,0.8,0.3455856177698141,0.9056603773584906
0.6958803761005402,0.75,0.32160762751346117,0.9308176100628931
