train_loss,train_acc,val_loss,val_acc
1.3820035898685454,0.45,0.7358702572725587,0.6949152542372882
1.2100308161973954,0.48,0.6563831901146193,0.864406779661017
1.0526369458436966,0.61,0.5453974609657869,0.7627118644067796
0.8934111621975899,0.615,0.4894807531924571,0.8305084745762712
0.8442040053009987,0.68,0.5224490485201447,0.7796610169491526
1.0860853397846222,0.56,0.5052421628418615,0.7796610169491526
0.9082051157951355,0.62,0.47717062244981023,0.8305084745762712
0.9693331961333752,0.595,0.4885876789941626,0.847457627118644
0.8550673153996468,0.7,0.4607899335481353,0.864406779661017
0.7106854389607906,0.71,0.44389846466355404,0.8813559322033898
0.9310281699895859,0.635,0.43937959155793915,0.864406779661017
0.9836466965079308,0.62,0.3913065730515173,0.9152542372881356
0.6779705595970154,0.72,0.35043145754074645,0.8983050847457628
0.808726222217083,0.68,0.4008214569697946,0.847457627118644
0.8463287760317325,0.66,0.357199979788166,0.847457627118644
0.8622142517566681,0.635,0.46165788097906924,0.7288135593220338
0.8066774533689022,0.72,0.346839046295164,0.9152542372881356
0.8467509050667286,0.7,0.37339557618913005,0.864406779661017
0.9184485310316086,0.7,0.4811077779632504,0.847457627118644
0.8147058981657028,0.735,0.35906681039575805,0.864406779661017
0.6711294797062873,0.725,0.3527216925206831,0.864406779661017
0.8343194743990898,0.655,0.47417569109949015,0.864406779661017
0.7294453084468842,0.725,0.39430364360243586,0.864406779661017
0.6792357213050128,0.74,0.3599828527135364,0.8983050847457628
0.6042599792033434,0.78,0.3395845666527748,0.8813559322033898
0.7294532167911529,0.74,0.40223538420968136,0.847457627118644
0.8602032189071178,0.65,0.3487346323869996,0.864406779661017
0.7099683558940888,0.705,0.360344456919169,0.847457627118644
0.7481867660582066,0.705,0.3245865477848861,0.8983050847457628
0.6877090679109097,0.785,0.3913524357949273,0.8135593220338984
0.7125203186273574,0.73,0.41752807619208,0.847457627118644
0.6126062601804734,0.77,0.3524719560045307,0.864406779661017
0.741285412311554,0.705,0.36826137188127483,0.864406779661017
0.6192674966156483,0.775,0.2955470346545769,0.8813559322033898
0.709261149019003,0.72,0.2958026470269187,0.8813559322033898
0.6679407420754433,0.71,0.3373245161216138,0.8813559322033898
0.5977751167863607,0.76,0.2831006542605869,0.8983050847457628
0.6738737945258617,0.735,0.3688051938000372,0.8305084745762712
0.7214903430640698,0.73,0.30607541966236246,0.8813559322033898
0.5729241399466991,0.78,0.2674596976425688,0.9152542372881356
0.603290236517787,0.765,0.3093609784619283,0.8983050847457628
0.6757363499701023,0.75,0.33049318345926576,0.847457627118644
0.6075022186338902,0.74,0.3300258593033936,0.864406779661017
0.5905342424660921,0.77,0.26700984017323637,0.8983050847457628
0.5797812938690186,0.77,0.35090322161124926,0.847457627118644
0.6082252962142229,0.785,0.3558014009968709,0.8983050847457628
0.6665810270234942,0.73,0.35943945610927325,0.864406779661017
0.5956482765078545,0.76,0.32989656495845926,0.8813559322033898
0.5742510514706374,0.805,0.3055465665914245,0.8813559322033898
0.6541891230642796,0.75,0.31999395888740734,0.8813559322033898
0.524418621212244,0.795,0.3475275451349,0.8983050847457628
0.5763543041050434,0.75,0.2984543109344224,0.8983050847457628
0.5257357715070248,0.78,0.3704276115207349,0.847457627118644
0.5880460518226027,0.77,0.2904609631178743,0.9152542372881356
0.6386044413223863,0.765,0.36136239716562174,0.8813559322033898
0.49989959597587585,0.795,0.29678546220569285,0.8983050847457628
0.4808531493507326,0.85,0.3493246703834857,0.864406779661017
0.5700138318538666,0.805,0.3061445633233604,0.864406779661017
0.5611003049463034,0.78,0.26919540384058227,0.9152542372881356
0.6003542968630791,0.78,0.3185209333896637,0.864406779661017
0.5874747957289219,0.8,0.32442646890373555,0.864406779661017
0.4918645953387022,0.815,0.36760155578791087,0.847457627118644
0.5977050352096558,0.75,0.307198105979774,0.8813559322033898
0.5662554737739265,0.8,0.30254488223690096,0.9152542372881356
