train_loss,train_acc,val_loss,val_acc
1.3802641083654497,0.30659025787965616,1.4044914309183756,0.30666666666666664
0.9567837991823781,0.5243553008595988,0.9804246171315512,0.6933333333333334
0.7880414037786445,0.6389684813753582,0.6188366492589314,0.76
0.5954471148529162,0.7736389684813754,0.6530044984817505,0.7866666666666666
0.5181450632889155,0.8166189111747851,4.955451062520345,0.29333333333333333
0.4779132801003989,0.839541547277937,1.1455470466613769,0.5733333333333334
0.34112935626404334,0.8997134670487106,1.9178824170430502,0.48
0.33544107981261007,0.8853868194842407,0.4286019031206767,0.88
0.34085663885177037,0.8853868194842407,0.3778878659009933,0.9066666666666666
0.29891097216858903,0.9054441260744985,0.8454902418454489,0.7866666666666666
0.1994662069019069,0.9426934097421203,0.2928988351424535,0.9333333333333333
0.26183018669016384,0.9255014326647565,0.6810685809453328,0.7866666666666666
0.24594053971904056,0.9054441260744985,0.25270280996958416,0.9333333333333333
0.3508987881051094,0.8968481375358166,0.5151012297471365,0.8133333333333334
0.21761936064606752,0.9340974212034384,0.5981952309608459,0.84
0.17034794684809054,0.9426934097421203,0.2909952044487,0.92
0.12143012203468292,0.9684813753581661,0.3901454601685206,0.8933333333333333
0.12969789173678203,0.9656160458452722,0.20877593013147513,0.9066666666666666
0.2136461691808137,0.9369627507163324,0.28135660325487455,0.9066666666666666
0.14876478417032002,0.9541547277936963,0.22836468756198883,0.9066666666666666
0.14241701713029328,0.9455587392550143,0.2329010491569837,0.9333333333333333
0.1252372862402894,0.9541547277936963,0.254729413886865,0.92
0.11215910053996098,0.9656160458452722,0.252402246594429,0.92
0.12550458694170402,0.9570200573065902,0.2234788356224696,0.9333333333333333
0.13634134790617278,0.9512893982808023,0.2630002245555321,0.9333333333333333
0.12467070637446932,0.9656160458452722,0.2763481572270393,0.92
0.12764572121074855,0.9656160458452722,0.2159256000071764,0.9333333333333333
0.13099282476143714,0.9799426934097422,0.2054995130499204,0.9333333333333333
0.08712702524183814,0.9770773638968482,0.21497226615746817,0.9333333333333333
0.1014445008740715,0.9742120343839542,0.23424710750579833,0.9333333333333333
0.08189292854087742,0.9770773638968482,0.21794659150143464,0.9333333333333333
0.0666021940413126,0.9828080229226361,0.21037682523330054,0.92
0.08400080092571527,0.9828080229226361,0.21812652476131916,0.9333333333333333
0.09848274693378703,0.9742120343839542,0.20881725701193016,0.9333333333333333
0.10453237968905266,0.9684813753581661,0.19429482298592726,0.9333333333333333
0.08353769481395582,0.9770773638968482,0.19822976040343443,0.9333333333333333
0.0764911356875753,0.9770773638968482,0.20064216285943984,0.9333333333333333
0.10035931261357742,0.9627507163323782,0.20711370905240375,0.9333333333333333
0.09818283723597881,0.9856733524355301,0.21001482322812082,0.9333333333333333
0.06378474818772095,0.9828080229226361,0.21879665918648242,0.9333333333333333
0.08255027834443444,0.9828080229226361,0.2234125477820635,0.9333333333333333
0.08713503645193953,0.9742120343839542,0.21329998334248862,0.9333333333333333
0.08046225536305106,0.9742120343839542,0.19991791968544323,0.9333333333333333
0.09441580595635411,0.9713467048710601,0.2068654581407706,0.9333333333333333
0.06983480640929886,0.9770773638968482,0.19446804963052272,0.9333333333333333
0.08896538574664846,0.9656160458452722,0.20935870351890723,0.9333333333333333
0.07437846143022821,0.9770773638968482,0.20298676575223604,0.9333333333333333
0.07883999183411072,0.9770773638968482,0.21773417187233765,0.9333333333333333
0.06771521732467294,0.9828080229226361,0.20350173967580001,0.9333333333333333
0.07155469019382253,0.9770773638968482,0.20885581249992052,0.9333333333333333
0.05879510184189566,0.9885386819484241,0.20559597248832384,0.9333333333333333
0.07247959979326814,0.9828080229226361,0.19619259111583232,0.9333333333333333
0.07412258736565068,0.9742120343839542,0.20124487452208994,0.9333333333333333
0.104611514589848,0.9656160458452722,0.20845578936239084,0.9333333333333333
0.08961876847895989,0.9713467048710601,0.2149633138626814,0.9333333333333333
0.09669381272271917,0.9742120343839542,0.2053044546643893,0.9333333333333333
0.05855302665286556,0.9885386819484241,0.19828443797926107,0.9333333333333333
0.060970642823421725,0.9828080229226361,0.20711503197749456,0.9333333333333333
0.060186775016964,0.9856733524355301,0.20064733487864336,0.9333333333333333
0.07217229881395924,0.9799426934097422,0.19684664038320382,0.9333333333333333
0.07609217835958502,0.9799426934097422,0.20589795000851155,0.9333333333333333
0.08408502140682841,0.9770773638968482,0.19290867199500403,0.9333333333333333
0.06127894436540269,0.9828080229226361,0.2007512672742208,0.9333333333333333
0.06501959219980548,0.9742120343839542,0.20377915650606154,0.9333333333333333
0.08720958438891395,0.9713467048710601,0.20555400930345058,0.9333333333333333
0.07476855932940385,0.9828080229226361,0.20557336409886678,0.9333333333333333
0.0938817020345554,0.9742120343839542,0.20471726487080255,0.9333333333333333
0.0985890359198808,0.9713467048710601,0.2095145407319069,0.9333333333333333
0.07010214188053436,0.9713467048710601,0.20936458113292852,0.9333333333333333
0.06334141333371315,0.9856733524355301,0.2107797133177519,0.9333333333333333
0.07030534310890815,0.9770773638968482,0.21094752185046672,0.9333333333333333
0.0728649399149896,0.9713467048710601,0.21110023727019628,0.9333333333333333
0.07845153201659634,0.9770773638968482,0.20934775419533252,0.9333333333333333
0.06846319766645786,0.9856733524355301,0.21196873960395654,0.9333333333333333
0.08494464822519134,0.9828080229226361,0.21066208884119988,0.9333333333333333
0.09346168374050312,0.9742120343839542,0.20563360065221786,0.9333333333333333
0.07682448205135144,0.9799426934097422,0.2000936923424403,0.9333333333333333
0.05644831665522048,0.9914040114613181,0.20237730423609415,0.9333333333333333
0.06138718466042277,0.9856733524355301,0.21424903785188992,0.9333333333333333
0.08730987720938671,0.9828080229226361,0.20705220272143682,0.9333333333333333
0.06989231329934303,0.9799426934097422,0.21583208560943604,0.9333333333333333
0.06362631740875777,0.9856733524355301,0.21020728913446268,0.9333333333333333
0.07846928997376246,0.9770773638968482,0.2093840540200472,0.9333333333333333
0.0722007311795195,0.9742120343839542,0.201101081892848,0.9333333333333333
0.05066978261088232,0.9856733524355301,0.20486753237744174,0.9333333333333333
0.0768213472929503,0.9770773638968482,0.19932526804506778,0.9333333333333333
0.06704987024616205,0.9770773638968482,0.19382567755877972,0.9333333333333333
0.07239879373151457,0.9856733524355301,0.20583674393594265,0.9333333333333333
0.04724109672372867,0.9914040114613181,0.20404785603284836,0.9333333333333333
0.057232781553528886,0.9856733524355301,0.2069272617250681,0.9333333333333333
0.07601084703189938,0.9828080229226361,0.20739777212341626,0.9333333333333333
0.08172837755826962,0.9742120343839542,0.205666063974301,0.9333333333333333
0.06551157236953178,0.9828080229226361,0.1976070169607798,0.9333333333333333
0.07225256326760467,0.9828080229226361,0.20617040644089382,0.9333333333333333
0.06816427037119865,0.9799426934097422,0.20847117744386195,0.9333333333333333
0.07076844586897374,0.9828080229226361,0.201096464296182,0.9333333333333333
0.09730567763903762,0.9742120343839542,0.20602943070232868,0.9333333333333333
0.06771412089381655,0.9799426934097422,0.20809569229682287,0.9333333333333333
