train_loss,train_acc,val_loss,val_acc
1.8945753067731856,0.3875,0.9919990767313781,0.4022346368715084
1.1011594608426094,0.5125,0.7546425022226472,0.6312849162011173
1.1148386731743813,0.5875,0.6454582434126784,0.7932960893854749
1.041873450577259,0.525,0.5356462572872972,0.9050279329608939
1.0102208212018013,0.575,0.5713502465013686,0.8435754189944135
0.9616090819239617,0.5875,0.5940806019905559,0.7653631284916201
1.0427604168653488,0.55,0.572540634670737,0.7821229050279329
1.0760733023285867,0.5625,0.6073064171402148,0.7932960893854749
0.8851043030619621,0.6375,0.4762896395928367,0.9106145251396648
0.9517996899783612,0.55,0.46084291991574805,0.888268156424581
0.905083104968071,0.6625,0.4742261517647258,0.888268156424581
0.8208565950393677,0.725,0.4691866150115455,0.888268156424581
0.9855755522847176,0.6125,0.42290595023991673,0.9217877094972067
0.6862637177109718,0.725,0.38417659874734933,0.9106145251396648
0.6829776167869568,0.7125,0.40740228415201496,0.8938547486033519
0.7283066928386688,0.7625,0.37415054623641114,0.9050279329608939
0.8904893644154072,0.675,0.38938313256428897,0.9050279329608939
0.5994708113372326,0.7875,0.3625259954669622,0.8994413407821229
1.0293784782290458,0.5625,0.3967578310373775,0.88268156424581
0.8416890442371369,0.625,0.4090233781484252,0.888268156424581
0.7240554302930832,0.7125,0.4039397943119763,0.8603351955307262
0.8302041754126549,0.65,0.36410582681607934,0.9050279329608939
0.7418670684099198,0.65,0.4039811411216938,0.888268156424581
0.683359993249178,0.7625,0.37859350534457736,0.9329608938547486
0.5635377764701843,0.8125,0.34982636446060417,0.9106145251396648
0.7418975427746772,0.6875,0.3293989269094094,0.9329608938547486
0.7310724407434464,0.75,0.377117979293429,0.9162011173184358
0.7259333327412605,0.725,0.337101162895144,0.9385474860335196
0.6295668046921492,0.7375,0.33345005573840114,0.9329608938547486
0.6548457808792592,0.75,0.31136010021137794,0.9497206703910615
0.7658218637108802,0.7375,0.3222779269491494,0.9217877094972067
0.6835440658032894,0.75,0.34228490975648995,0.9106145251396648
0.7451884601265192,0.65,0.32486462526481247,0.9217877094972067
0.5699978947639466,0.75,0.32218401650143735,0.9329608938547486
0.903332743793726,0.6125,0.30801697845399045,0.9329608938547486
0.678374370932579,0.7375,0.30187717471375813,0.9385474860335196
0.7406678214669228,0.675,0.33615600833846204,0.8938547486033519
0.6238708220422268,0.7375,0.32863621721720565,0.9106145251396648
0.6381630972027779,0.7625,0.3404968914123221,0.888268156424581
0.599809205532074,0.775,0.3309007289522853,0.9106145251396648
0.7518036045134068,0.725,0.3241094092333783,0.9106145251396648
0.6830254942178726,0.75,0.3283413538719689,0.9106145251396648
0.44345181807875633,0.775,0.34491856625126727,0.88268156424581
0.6006333798170089,0.7875,0.31937913654902794,0.9273743016759777
0.6741213832050562,0.725,0.3267148510454087,0.9162011173184358
0.6391799032688141,0.7375,0.32206495293525345,0.9162011173184358
0.661133998632431,0.75,0.3191873671788743,0.9106145251396648
0.7316964440047741,0.7,0.31196344206786025,0.9217877094972067
0.6236323490738869,0.7625,0.3310593387018369,0.9162011173184358
0.6802031479775905,0.7,0.3280024775329915,0.9217877094972067
0.693885201215744,0.75,0.312922755849428,0.9217877094972067
0.5798566550016403,0.8,0.32383866782960946,0.9217877094972067
0.55404462069273,0.8,0.3211550862429528,0.9329608938547486
0.6889846794307232,0.75,0.32039193850655795,0.9329608938547486
0.6370570179075002,0.725,0.32785774979677945,0.9217877094972067
0.5462322071194649,0.7625,0.33118431049518743,0.8994413407821229
