train_loss,train_acc,val_loss,val_acc
1.5025336858536247,0.33810888252148996,16.128458607991536,0.2
1.2883077388506565,0.4584527220630373,6.3758712577819825,0.2
1.208680036757942,0.48424068767908307,12.800424817403158,0.2
1.1923616332106057,0.45558739255014324,4.6376035753885905,0.22666666666666666
1.1035912648313024,0.5157593123209169,7.952485650380453,0.24
1.0124388957091934,0.5587392550143266,7.845622221628825,0.21333333333333335
1.19084361631071,0.4670487106017192,1.9905614566802978,0.21333333333333335
1.068778065350814,0.5214899713467048,8.307407519022624,0.21333333333333335
1.049926852770043,0.5300859598853869,6.12641934076945,0.21333333333333335
0.9064590671342561,0.5902578796561605,15.082986907958984,0.21333333333333335
1.1455097478576923,0.504297994269341,9.847821006774902,0.2
0.9562665625424644,0.5902578796561605,7.452556858062744,0.18666666666666668
0.9178966843979407,0.5873925501432665,2.400257469813029,0.18666666666666668
0.9060170992056074,0.6045845272206304,0.8236338194211325,0.64
0.8532814783148233,0.6532951289398281,0.7709151450792948,0.8266666666666667
0.836148362959012,0.6561604584527221,0.6919284987449646,0.7333333333333333
0.7957716160653997,0.6790830945558739,9.016412302652995,0.2
0.8653568666439002,0.6361031518624641,2.68927139600118,0.18666666666666668
0.8486600186899945,0.6275071633237822,10.115625050862631,0.21333333333333335
0.80555249046118,0.6762177650429799,7.669612407684326,0.21333333333333335
0.7215307481309404,0.7191977077363897,1.2295701392491658,0.37333333333333335
0.7226622623837097,0.7535816618911175,1.9910558557510376,0.37333333333333335
0.803883436586932,0.6790830945558739,4.3750332196553545,0.18666666666666668
0.74286529020457,0.7134670487106017,2.919674743016561,0.24
0.717416501830847,0.7048710601719198,0.5923389983177185,0.8266666666666667
0.6855208059948973,0.7335243553008596,0.5707731413841247,0.8533333333333334
0.7181459033386756,0.7335243553008596,0.6545375712712606,0.7333333333333333
0.6695031744019692,0.7564469914040115,0.5618865021069844,0.84
0.6619483027553832,0.7363896848137536,0.5398785583178203,0.8666666666666667
0.5914554175811374,0.7822349570200573,0.5178825569152832,0.8933333333333333
0.6518253250245037,0.7621776504297995,0.6140947786966959,0.8
0.6854459134418849,0.7249283667621776,0.8283021175861358,0.6266666666666667
0.6636231104419019,0.7535816618911175,1.2861759154001873,0.3333333333333333
0.737733215691367,0.6848137535816619,0.5656259242693583,0.8266666666666667
0.6515342202090944,0.7650429799426934,0.6658480461438497,0.72
0.6038202793686984,0.7793696275071633,0.5706268839041392,0.7866666666666666
0.6695485670108849,0.7392550143266475,0.5088027846813202,0.8666666666666667
0.645333158081787,0.7535816618911175,0.47952367941538493,0.8666666666666667
0.6646609897258289,0.7650429799426934,0.5386916474501292,0.8133333333333334
0.656092515818369,0.7736389684813754,0.6366688640912374,0.72
0.5935516736568899,0.7793696275071633,0.5011939104398092,0.8533333333333334
0.6256599641461086,0.7736389684813754,0.4938456658522288,0.88
0.5669714869947351,0.8137535816618912,0.46599395354588824,0.8933333333333333
0.6075353752234603,0.7650429799426934,0.4590880600611369,0.8933333333333333
0.621797721331304,0.7822349570200573,0.4480351420243581,0.88
0.6054839853058572,0.8022922636103151,0.5077642854054769,0.8533333333333334
0.6465403972177588,0.7736389684813754,0.4769854271411896,0.88
0.5985627840446538,0.7994269340974212,0.44772705793380735,0.8933333333333333
0.6174608260649324,0.7736389684813754,0.4649928597609202,0.8933333333333333
0.6059755209865406,0.8022922636103151,0.4722286868095398,0.8666666666666667
0.592082760907859,0.7621776504297995,0.4310304307937622,0.8933333333333333
0.6039983075122779,0.7965616045845272,0.4381488641103109,0.8933333333333333
0.6187778514060045,0.7535816618911175,0.43515933871269225,0.8933333333333333
0.5834735010278259,0.7879656160458453,0.5273813716570537,0.7733333333333333
0.5575772368463883,0.8137535816618912,0.49558962225914,0.8266666666666667
0.5690828835041953,0.7994269340974212,0.4393222904205322,0.8933333333333333
0.5848693605138784,0.7936962750716332,0.44310448368390404,0.92
0.5568196792315617,0.8022922636103151,0.43473560055096944,0.8933333333333333
0.5470787942580302,0.8223495702005731,0.4224614226818085,0.8933333333333333
0.5723915200008021,0.7994269340974212,0.4244704918066661,0.8933333333333333
0.5693563738661714,0.7736389684813754,0.4266971385478973,0.9066666666666666
0.5611673877881386,0.8223495702005731,0.4214036246140798,0.8933333333333333
0.5653744298954064,0.8108882521489972,0.420402090549469,0.8933333333333333
0.608003733492854,0.7707736389684814,0.43634239355723065,0.9066666666666666
0.5564533567701848,0.8080229226361032,0.42493470867474875,0.8933333333333333
0.5490895019561308,0.7908309455587392,0.4180209239323934,0.8933333333333333
0.5788948432593086,0.8108882521489972,0.42104541659355166,0.8933333333333333
0.5903744071636637,0.8051575931232091,0.4136839413642883,0.8933333333333333
0.6262647840901568,0.7793696275071633,0.44188742399215697,0.88
